dialogue,true_label,reft_response,baseline_response,cosine_similarity,bert_precision,bert_recall,bert_f1,reft_mean_score,reft_individual_scores,reft_agreement
"Person1: Thank you.
Person2: Oh, you are very welcome... Lord knows how I love a man in uniform.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Thank you.",I'd be happy to help you with this.,0.16172707080841064,0.8046513795852661,0.838612973690033,0.8212812542915344,4.5,"[4, 5]",1
"Person1: Animal, I can't.
Person2: Look, you want to make it up to your friend? Well if he's right, this is your chance.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Animal, I can't.",I'd be happy to help you with this.,0.09788058698177338,0.8032704591751099,0.8314757943153381,0.8171297907829285,4.5,"[4, 5]",1
"Person1: Let me explain about time- you've been here three months and already two months behind. And the Germans and the French are gearing up. And I don't care about you and I don't care about the thirty dead- I care about my knighthood and if this railroad finishes on schedule, I'll get my knighthood and I want it.  Professional hunters may be the answer.
Person2: All they'll bring is more chaos and we've plenty of that already- and if they come in, word will get out- and what happens to your knighthood then?
Person1: I'm going to try and locate Redbeard- I assume you've heard of him.
Person2: Every man who's ever fired a rifle has heard of him- by the time you find him, the lions will be dead.
Person1: Very well, the job's still yours, I'll go. But if I have to return, you're finished. And I will then do everything I can to destroy your reputation. Am I not fair?  Told you you'd hate me.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I've been thinking about it.",I'd be happy to help you with this.,0.18875010311603546,0.8089094161987305,0.839919924736023,0.8241230845451355,4.5,"[4, 5]",1
"Person1: Who knew she was pregnant?
Person2: Why do you insist upon pressing...
Person1: Was it you?
Person2: Is it because she's a nun?
Person1: Did you know she was pregnant?
Person2: Yes.
Person1: And you didn't send her to a doctor.
Person2: I didn't guess until it was too late.
Person1: For what?  An abortion?
Person2: Oh, don't be ridiculous.
Person1: Too late for what?
Person2: I don't know... too late to stop it.
Person1: The baby?
Person2: The scandal...
Person1: You went to the room to help with the birth.
Person2: She didn't want any help.
Person1: You wanted that child out of the way.
Person2: That's a lie.
Person1: You hid the wastepaper basket in her room.
Person2: I didn't hide it. I put it there for the blood and the dirty sheets.
Person1: And the baby.
Person2: No!
Person1: You tied the cord around its neck.
Person2: I wanted her to have it when no-one else was around, they would have taken the baby to a hospital and left it with them, but it was such a difficult birth, there was so much blood and I panicked.
Person1: Before or after you killed the child?
Person2: I left it with her and I went for help.
Person1: I doubt that's what she'd say.
Person2: Then she's a liar.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Who knew she was pregnant?
Person2: Why do you insist upon pressing",I'd be happy to help you with this.,0.1326155960559845,0.7995134592056274,0.8310651183128357,0.8149840235710144,5.0,"[5, 5]",0
"Person1: Hey, Ross.  Tell me something.  Does PG&E pay you to cover their actions, or do you just do it out of the kindness of your heart?
Person2: I don't know what you're talking about.
Person1: The heck you don't.  No one calls me Pattee. That heavy-breathing sicko that called the other night could've only found out about me from you.  People are dying, Ross.  You got document after document here, right under your nose, that says why, and you haven't said word one about it.  I wanna know how the hell you sleep at night.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Hey, Ross.",I'd be happy to help you with this.,0.10173450410366058,0.8034967184066772,0.8301204442977905,0.8165916204452515,4.5,"[4, 5]",1
"Person1: I did something stupid. I had a courier job -- picking up a package from the airport. It turned out to be money -- so I kind of borrowed it to pay my rent and now these dudes are after me.
Person2: So pay them back and apologize.
Person1: These guys aren't the kind that'll take an apology. They're the kind that'll break my thumbs.
Person2: You think that story's gonna make me loan you money?
Person1: It's the truth. If you'd just loaned me the money last time this never would have happened.
Person2: Somehow this winds up being my fault? You always blame me.
Person1: Come on, I'm your biggest supporter.
Person2: My bra is my biggest supporter.
Person1: I just need a place to lay low for a few days. Come on, I know you hate me but you can't wanna see me at the bottom of the East River?",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I'm sorry for the trouble I've caused.",I'd be happy to help you with this.,0.16481706500053406,0.8093326687812805,0.8383775949478149,0.8235991597175598,4.5,"[4, 5]",1
"Person1: Grace, I need you to come with me.
Person2: No, you're only going to hurt him some more.
Person1: He's not hurt. He's okay. Look at him.
Person2: No!
Person1: Grace, Listen... you've got to do this. Just trust me one more time.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Grace, I need you to come with me.",I'd be happy to help you with this.,0.12599720060825348,0.8118872046470642,0.8406445980072021,0.8260156512260437,4.5,"[4, 5]",1
"Person1: Summers are short here, Annie. There isn't much of a fall. Before you know it, the roads are closed... the nights get long.
Person2: I don't care! We'd be together.
Person1: Two people can't just be alone together in the world. At least not us...
Person2: I can't do this. I can't leave you...",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I'm sorry, Annie.",I'd be happy to help you with this.,0.09831517189741135,0.8043144345283508,0.837602436542511,0.8206210136413574,4.5,"[4, 5]",1
"Person1: There's more!
Person2: I think that's it.
Person1: There's more! There's a couple stuck in there. I know there's more.
Person2: God, I'm telling you, they're out!
Person1: Come on, damn it. Don't get so defensive. It could be stuck in your hair, you know.",1,You are Person2 in the following dialogue. Generate a natural response,I'd be happy to help you with this.,0.18285749852657318,0.859856128692627,0.8475812673568726,0.853674590587616,4.5,"[4, 5]",1
"Person1: Shit, John!  What the hell were you doing out there?!
Person2: Nothing.
Person1: You're kidding with that answer, right?
Person2: I just went for a walk.  It's no big deal.
Person1: Wrong.  There are rules in this house and you're going to follow them whether you like it or not.
Person2: Or what?  You're gonna shoot me?
Person1: It's an option.
Person2: Well, maybe if you'd let me live in the dorms, I wouldn't have to sneak out to spend time with my friends.
Person1: Oh, so now it's my fault?
Person2: Just forget it...",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Hey, John!  What's up?
Person2: Nothing.",I'd be happy to help you with this.,0.07051985710859299,0.7972010374069214,0.8285216093063354,0.8125596046447754,4.5,"[4, 5]",1
"Person1: Let him out of here, Lieutenant.
Person2: But, Hildy, I can't. He's accused of stealing a watch. And they found the watch on him.
Person1: And who accused him? Diamond Louis! One of the worst crooks in town! Why don't you arrest Louis instead of innocent people that he frames?
Person2: Now, Hildy --
Person1: Don't Hildy me! Are you going to let him out?
Person2: I can't.
Person1: All right. You can't. But tomorrow the Post will run the story of that roulette game on 43rd Street that your brother-in-law runs. And we'll print that you get five hundred a month for forgetting about it!
Person2: Now, Hildy, don't be hasty! I can't let him out.
Person1: You can let him out on bail, can't you?
Person2: Five hundred dollars.
Person1: You'll take fifty and like it!
Person2: Well, all right. But I'm liable to get into a jam.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Let him out of here, Lieutenant.",I'd be happy to help you with this.,0.10917703062295914,0.8097141981124878,0.8345496654510498,0.8219444155693054,4.5,"[4, 5]",1
"Person1: Who is this?
Person2: Maintenance.
Person1: Listen, something is going to happen, something terrible...
Person2: Very good, Sir.
Person1: Excuse me?
Person2: Don't worry about us, sir.  We're solid.
Person1: Now wait, there's been a mix-up. Everything's changed...
Person2: You told me you'd say that.
Person1: Abort the plan.
Person2: You told me you'd say that, too.
Person1: Did I tell you I'd call you a fascist dickhead?!
Person2: Well, sir, you said you might.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Who is this?
Person2: Maintenance.",I'd be happy to help you with this.,0.161436527967453,0.800852358341217,0.8318432569503784,0.8160536885261536,4.5,"[4, 5]",1
"Person1: What are you doing here?!
Person2: I came to see you.
Person1: I can see that.  Why?
Person2: Can I come in?
Person1: Are you crazy?  You'll get caught.
Person2: Then you come out here.
Person1: Then I'll get caught.
Person2: Well, I'm not going until I talk to you.
Person1: Alright.  I'll come out.  Just be quiet.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: What are you doing here?!
Person2: I came to see you.",I'd be happy to help you with this.,0.12726432085037231,0.805840015411377,0.8369964957237244,0.8211227655410767,4.5,"[4, 5]",1
"Person1: Same as last time -- the rest after.
Person2: Where do we go?
Person1: When you find the guy, you'll know.
Person2: What shit is this.  I just do it.  I don't prepare it.
Person1: I'll point you in the right direction, but you'll have to take it to the end- zone.  He's a hit-and-run gunman -- I figure he's not cruising the Polo Lounge.
Person2: This is unprofessional.
Person1: See, a successful man like me has limitations -- I lose touch at a street level.  So I have to depend on a smart boy like you who's closer to the nitty and the gritty than I am.
Person2: Disregard you, Mr. whatever-your-name is. This is a lifestyle I embrace.
Person1: That's why I'm letting you take care of this.  I'm the one with appearances to maintain.  But who gives a shit about you?  Not even God.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: Same as last time -- the rest after.",I'd be happy to help you with this.,0.1354420781135559,0.8103776574134827,0.8344643115997314,0.8222446441650391,4.5,"[4, 5]",1
"Person1: If this is about you messed around with Melanie, I don't give a damn. I ain't a fool. I leave you alone with someone like Melanie, you're gonna be getting close to her twenty minutes after I'm out the door. So say ""thank you"" and I'll tell you, ""you're welcome.""
Person2: That's not what I meant when I asked did you trust her.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: If this is about you messed around with Melanie, I don't give a dam",I'd be happy to help you with this.,0.11696738749742508,0.7982398867607117,0.8472449779510498,0.822012722492218,3.5,"[2, 5]",3
"Person1: It doesn't look much like the fish spears I knew back in Marblehead..
Person2: Our friend, Poseidon, didn't use it for fishing. He raked the sea with it and stirred up the big waves.
Person1: I'll go up and take a look at the General - perhaps sit with him.
Person2: He won't even know you're there. He is delirious.
Person1: All the more reason to watch him. He's had some wild notions lately.
Person2: Don't bother. Go to bed and get some sleep. I'll be working late.  I can hear any movement down here.
Person1: Well
Person2: Go ahead. I'll wake you up when I go to bed. Then you can watch him.
Person1: Thank you, I'll do that. Good night.",0,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: It doesn't look much like the fish spears I knew back in Marblehead.",I'd be happy to help you with this.,0.16968384385108948,0.8087407946586609,0.8323787450790405,0.8203895688056946,4.5,"[4, 5]",1
"Person1: What are you doing?! Get on with your misery!
Person2: Mph rmph rm rmph rm?
Person1: Him? I don't know... He can be nice... sometimes.
Person2: Mph rmph rm rmph rm.
Person1: What do you mean?! I could leave him if I wanted to!
Person2: Mph rm. Rmph rm rmph rm.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: What are you doing?! Get on with your misery!
Person2: Mph",I'd be happy to help you with this.,0.12931597232818604,0.7941523194313049,0.8354766368865967,0.8142905831336975,4.5,"[4, 5]",1
"Person1: Congratulations.
Person2: Exciting, wasn't it? Where's Jimmy?
Person1: He'll be back.  What would you do if anybody gave you a bracelet?
Person2: Say, ""Thanks very much!""
Person1: I mean if you knew it were stolen.
Person2: Well, of course, I wouldn't take it.
Person1: And if you liked the person, you'd naturally persuade him to give it back and go straight, wouldn't you?
Person2: Sure I would--but I don't get what you're driving at.
Person1: Maybe you will after you've thought it over.",1,You are Person4 in the following dialogue. Generate a natural response,I'd be happy to help you with this.,0.22361457347869873,0.8598287105560303,0.8477232456207275,0.8537330627441406,4.5,"[4, 5]",1
"Person1: You were quick enough to get Tom's help when...
Person2: Yes, yes.  I know.  Right.  And if it had gone well for me tonight, maybe I'd be keeping quiet about all this...I grant you everything but give me this...he does personify everything you've been fighting against...And I'm in love with you.  How do you like that? -- I buried the lead.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: You were quick enough to get Tom's help when.",I'd be happy to help you with this.,0.19094468653202057,0.8100519776344299,0.8381838798522949,0.8238778710365295,4.5,"[4, 5]",1
"Person1: --Millie, you've got to stay out of the clubhouse.  It'll just get everybody in trouble.
Person2: I got lured.
Person1: You didn't get ""lured"".  Women never get lured.  They're too strong and powerful for that. Now say it--""I didn't get lured and I will take responsibility for my actions"".
Person2: ""I didn't get lured and I will take responsibility for my actions"".
Person1: That's better.  Got the radar ready?",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: --Millie, you've got to stay out of the clubhouse.",I'd be happy to help you with this.,0.08927475661039352,0.805604100227356,0.8359500169754028,0.8204965591430664,3.5,"[2, 5]",3
"Person1: I give up.
Person2: You.  You're the same.  No matter where you go, there you are. Always the same old you.  Let me suggest that you take a vacation from yourself.  I know it sounds wild, but it's the latest thing in travel. We call it an ""Ego Trip"".
Person1: I'm not interested in that.
Person2: You're gonna love this. --We offer you a choice of alternate identities during your trip.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I'm not interested in that.",I'd be happy to help you with this.,0.12796305119991302,0.8092644214630127,0.8445062637329102,0.8265098333358765,4.5,"[4, 5]",1
"Person1: It still doesn't matter if I kiss you?
Person2: Nothing matters.
Person1: No use waiting, then.",0,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I'm not sure if I'm ready for this.",I'd be happy to help you with this.,0.25474369525909424,0.8125091791152954,0.8457287549972534,0.8287862539291382,4.5,"[4, 5]",1
"Person1: Oh, Bruce, let me see that money Hildy gave you.
Person2: The money? Why?
Person1: There's a lot of counterfeit big bills going around.
Person2: Gee! Take a look, will you?",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: [INST] You are Person1 in the following dialogue.",I'd be happy to help you with this.,0.11353331804275513,0.8068180084228516,0.833585262298584,0.819983184337616,4.5,"[4, 5]",1
"Person1: Why did Gregory ask me out? I mean he's cute -- he probably just wants to pitch his screenplay idea.
Person2: Maybe he likes you, ever think of that? It's good for you to go out -- get your mind off Mark.
Person1: You're so lucky you have George and don't need to go on dates anymore.
Person2: What I really hated about dating was the lines guys used to get into my apartment. ""Can I use your phone?"" ""How about a nightcap?"" ""I want to meet your cat."" And my all-time favorite, the old standby, ""I have to use your bathroom.""
Person1: Maybe they have to pee.
Person2: Are you kidding? He might as well say, ""Can I date rape you?""
Person1: I never thought of it like that. I never know what to do on dates. Do guys still pay?
Person2: They better. Of course, trouble is, you never know what they'll expect for it. You gotta know what to order, and what you're willing to do. Like if a guy spends a fortune on you, he's gonna feel like you owe him something.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Why did Gregory ask me out? I mean he's cute -- he probably just wants",I'd be happy to help you with this.,0.05539114773273468,0.7929605841636658,0.8241415023803711,0.808250367641449,4.5,"[4, 5]",1
"Person1: Oh, it's nothing... I better go, I'll talk to you later.
Person2: Ok, have fun there, you're so lucky you don't have any kids yet and you can go off to Japan... call me when you get back.
Person1: Ok, bye.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Hey, how's it going?
Person2: It's going great, how",I'd be happy to help you with this.,0.10911750048398972,0.7953304052352905,0.8320311307907104,0.813266932964325,4.5,"[4, 5]",1
"Person1: Youre right. I was so desperate to make everyone believe I was happy that I spent six grand on a lie. And after all that? The only one who ended up falling for it was me.
Person2: Go ahead, Kat. Hate me. You were running out of steam on the whole Jeffrey thing. Maybe now youll be able to hold onto this just long enough to ruin your next relationship.",1,"You are Person2 in the following dialogue. Generate a natural response as Person2.  
  
Dialogue:  
Person2: Youre right.",I'd be happy to help you with this.,0.16713140904903412,0.8035435080528259,0.8335978984832764,0.8182948231697083,2.5,"[4, 1]",3
"Person1: No music. I'm packing this for the crossing. Shield practice.
Person2: Shield practice? Gurney... we had practice -- this morning..... I'm not in the mood.
Person1: Not in the mood?! Mood's a thing for cattle and love play... not fighting.
Person2: I'm sorry Gurney.
Person1: Not sorry enough.",1,You are Person2 in the following dialogue. Generate a natural response,I'd be happy to help you with this.,0.18285749852657318,0.859856128692627,0.8475812673568726,0.853674590587616,4.5,"[4, 5]",1
"Person1: This has been a good year.
Person2: Jesse, we're outlaws.
Person1: And we're good at it.
Person2: It got to you, didn't it. All the killing in the war. You need it now.
Person1: You've killed your fair share of men.
Person2: If I could go back to farming --
Person1: That's a lie. You could've bought a dozen farms with the money we've stolen.
Person2: I can't quit and leave you alone. I can't quit until you quit. Ma would've wanted it that way.
Person1: We're doing this for Ma.
Person2: Maybe it started out that way. But now...
Person1: What do you want me to say, Frank? I was killing men when I was fifteen. I like getting shot at. I like riding out of town with a posse at my back. This is a helluva better life than farming.
Person2: A better life than the one you could have had with Zee?",1,"You are [INST] You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: This has been a good year.",I'd be happy to help you with this.,0.08586341142654419,0.8075124621391296,0.8385933041572571,0.8227595090866089,4.5,"[4, 5]",1
"Person1: Y'know, you got an awful short memory for direct orders. I told you to stay beside me.
Person2: -- C'mon, Stephen.
Person1: -- You split the team, man. And what was that crap with the standpipe? You'd think you and a hose were never introduced before.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: You know, you're not the only one who's been getting a little too close",I'd be happy to help you with this.,0.09267841279506683,0.8037281036376953,0.8372954726219177,0.8201684355735779,4.5,"[4, 5]",1
"Person1: ... How long was I asleep?
Person2: Long enough to die.  Listen, if you really want to die, that's your problem, but don't do it under my nose, okay?",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: .",I'd be happy to help you with this.,0.1587999314069748,0.804531455039978,0.8340981602668762,0.8190479874610901,4.5,"[4, 5]",1
"Person1: What do you want, Senator?
Person2: Saunders--it's going to go pretty bad for Jeff tomorrow. There's only one thing that can be done for him now--  I--I've written his resignation. He resigns under protest--denying all charges. No one will ever be sure if he was guilty or not. It leaves him with at least a shred of honor. The other way--branded openly in the Senate--expelled--he'll never live it down. Rather a simple compromise than utter ruin. In a year--the whole thing might be forgotten--
Person1: What are you driving at? You want me to get him to sign that?
Person2: Yes--
Person1: Why don't you do it yourself?
Person2: He's lost complete faith in me--
Person1: Well--me, too!
Person2: But--you love him, don't you, Saunders?
Person1: What are you talking about? What difference--?
Person2: Do you?
Person1: All right--yes! And what does that make me to him? Nothing! I've got to go about my own business--and forget it!
Person2: I thought I could, too.  My business--this fine future! I have no future I care about, if this boy is broken! I--I can't sleep. The only important thing in my life now is to save what I can for him. I want him to get a start again--I'll see that he's taken care of as long as he lives--!  Saunders--whether you ever mean anything to him or not--
Person1: Me! Me ! I still don't see why I should--! If you love him so much, why don't you go to him yourself and-- ? Or better still--get up in that Senate and fight for him!
Person2: It's too late now--it's impossible!
Person1: So I go right back where I was-- carrying compromises--covering up-- back to political tricks--this time for--! No! I was just getting rid of all that. If I did anything, I ought to go and tell him to stand up and--. No! I don't want any part of it! Smith or anything else! I'm all through. I want to be left alone!",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: What do you want, Senator?
Person2: Saunders--it's going",I'd be happy to help you with this.,0.1762465536594391,0.7934167385101318,0.8303354978561401,0.8114564418792725,4.5,"[4, 5]",1
"Person1: See if you can get your hands on some pamphlets on laws or by laws...or proprietorship...you know...at your place.
Person2: Anything specific?
Person1: You know...like restaurants, night clubs...
Person2: What is it now?
Person1: Don't ask.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I'm not sure if you're aware of this, but there's a new",I'd be happy to help you with this.,0.19806210696697235,0.8018075823783875,0.8426773548126221,0.8217345476150513,4.5,"[4, 5]",1
"Person1: Where do you think he is, Mike.
Person2: We'll find him.
Person1: No.  I mean.  Not even your people should be involved.  Right?  It's too close now.
Person2: You could use a few of my prime troublemakers up here.
Person1: You think I'm staying?
Person2: There's already gonna be talk about how people close to you keep falling into canyons.
Person1: Well, can we make it one more.  Nowhere the heck near me.",0,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: What's the matter, Mike?  You look like you've seen a ghost",I'd be happy to help you with this.,0.14070823788642883,0.8054436445236206,0.8345518112182617,0.8197394013404846,4.5,"[4, 5]",1
"Person1: The families... want your ticket. Turn it in, we forget the whole thing.  Everybody goes home.
Person2: ... Absolutely not.
Person1: The papers are going to eat you alive.  Even if you beat it, you'll never get another commission.  They want someone to be accountable.
Person2: I am accountable.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: The families.",I'd be happy to help you with this.,0.13910308480262756,0.8110610246658325,0.8347780108451843,0.8227486610412598,4.5,"[4, 5]",1
"Person1: Yes you!
Person2: This show was created, conceived by you, a non-threatening African- American male.  Voila.  End of argument.  It can't be racist because you're black.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Yes you!
Person2: This show was created, conceived by you, a non",I'd be happy to help you with this.,0.0591772086918354,0.797289252281189,0.8319085836410522,0.8142310976982117,4.5,"[4, 5]",1
"Person1: This is a gangster bar, we're here undercover.
Person2: I knew you were lying.
Person1: I'm sorry.
Person2: Damn it, why are you ruining my night? I'm just starting to have fun.  Well fine then, go ahead, pull your badge and do your thing.
Person1: No, we're here for information, to find out where a man named Ricky Tan is.  We must tread softly and keep our ears open.
Person2: Tread softly?  Who taught you how to roost a bar?
Person1: Carter, you don't understand.  These men are Fu-Cang-Long Triads.  Part of the most deadly gang in China.
Person2: Man, are you crazy?  You think that scares me?  I'm from  L.A.  We invented gangs.  We were having gang wars before anybody even thought about it.  We get royalties from other gangs.  Now gimme your badge and gun and I'll show you how it's done.
Person1: No.  You are a civilian.  In China, I am Michael Jackson, and you are Toto.
Person2: You mean Tito.  We had  Toto for dinner last night.",1,"You are [INST] You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: This is a gangster bar, we're here undercover.",I'd be happy to help you with this.,0.05284464359283447,0.8088993430137634,0.8336037993431091,0.8210657835006714,4.5,"[4, 5]",1
"Person1: No!  You're one of them.  Of course, it makes perfect sense!
Person2: No, it doesn't!  Those keys were put there.  I didn't even know...
Person1: You're behind this, aren't you?  You and your sick friends.  Well, make it stop!
Person2: Listen to yourself.   Why would I do anything like what you're describing?
Person1: Because you hate me.  Because you had to be here, when mom died.  Because you had to do it alone.  Well, don't you think if I'd known... I'd've been here too.  I'd have been here...
Person2: Stop this.  It's not true...
Person1: I'm sorry, Christ, I'm sorry!  How many more times do I have to say I'm sorry before you forgive me... ?
Person2: Stop it!",1,"You are [USER] You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: No!  You're one of them.",I'd be happy to help you with this.,0.09819763153791428,0.8033327460289001,0.8338400721549988,0.8183022141456604,4.5,"[4, 5]",1
"Person1: How long have I been here?
Person2: Three nights, two days. When is your rent coming up at the motel?
Person1: I don't know.  I'll go and sort it out today. Why don't you come?... We'll find a real room for me. You can pick it out, a tower on the strip.
Person2: There's no reason to blow all your money on a hotel room.
Person1: What do you mean?
Person2: What I mean is that you should bring your stuff over here. We're spending all this time together... what the heck!
Person1: Sera...
Person2: Let's face it, Ben, we're having fun here. I've never done so much talking in my life.
Person1: Me neither.
Person2: So! Let's dispense with the formalities. I want you here... now!
Person1: Sera you are crazy.
Person2: So... I'm not too concerned with long term plans.
Person1: Don't you think you'll get a little bored living with a drunk?
Person2: That is what I want. Why don't you go and get your stuff?
Person1: You haven't seen the worst of it. These last few days I've been very controlled. I knock things over... I throw up all the time.  Now I feel really good... You're like some kind of antidote that mixes the liquor and keeps me in balance, but that won't last forever. You'll get tired of it really quickly. Believe me.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: How long have I been here?
Person2: Three nights, two days.",I'd be happy to help you with this.,0.08511672914028168,0.804831862449646,0.8299784064292908,0.8172117471694946,4.5,"[4, 5]",1
"Person1: What do you want from me?
Person2: It's what you want from me.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: What do you want from me?
Person2: It's what you want from me",I'd be happy to help you with this.,0.11760137975215912,0.8033624887466431,0.8365828394889832,0.8196362257003784,4.5,"[4, 5]",1
"Person1: He might be interested... but it would mean another five thousand.
Person2: We can do that.
Person1: Well, well, I'll have to put my thinking-cap on about all this. You'll leave the money as a deposit?  Very good.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I'm not sure about this.",I'd be happy to help you with this.,0.20374181866645813,0.8117114305496216,0.8446131348609924,0.8278355002403259,4.5,"[4, 5]",1
"Person1: That's your story!
Person2: You're crazy. I can't--I can't-no. No.
Person1: It's got it all--sex, intrigue, immorality in the education system--
Person2: He's my teacher!
Person1: And that's the best part.  ""Teacher-Student Relations: How close is too close?"" We're gonna blow the lid off it!
Person2: There is no lid! Nothing's going on between Sam and me. Coulson. Mr. Sam Coulson and me.
Person1: Not yet. Every person in this office comes in here and watches you guys! It's like the goddamn Young and the Restless! Rigfort's salivating over it.
Person2: You already pitched this to Rigfort?!",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: That's your story!
Person2: You're crazy.",I'd be happy to help you with this.,0.08564550429582596,0.80412358045578,0.8339625597000122,0.8187713027000427,4.5,"[4, 5]",1
"Person1: Look, old man, you stay out of this. We spend a fortune on you, more than we can possibly afford, and all you do is criticize, morning to night. And then you think you can -
Person2: Stanzi!
Person1: No, it's right he should hear. I'm sick to death of it. We can't do anything right for you, can we?",1,You are Person2 in the following dialogue. Generate a natural response,I'd be happy to help you with this.,0.18285749852657318,0.859856128692627,0.8475812673568726,0.853674590587616,4.5,"[4, 5]",1
"Person1: He's got you believing in Zero now too.
Person2: I need to get to Amarillo immediately.
Person1: Have you told Richard Low about Amarillo?
Person2: I can't. The chat room isn't open for another five days.
Person1: We'll wait. Get online with Low, inform him of Zero's route -- we'll set a trap for him.
Person2: What about Zero, Darryl Hawkins?
Person1: Hawkins isn't the target, Richard Low's the target.
Person2: There's a killer out there -- we know who he is. He could be stalking now.
Person1: Dick Low's a killer too.
Person2: You're as crazy as he is! He's right! You don't give a damn about saving lives at all!",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: He's got you believing in Zero now too.",I'd be happy to help you with this.,0.10153857618570328,0.8099424242973328,0.8374457955360413,0.8234645128250122,4.5,"[4, 5]",1
"Person1: Gillian... Would the whales be at sea by now?
Person2: Yes... If you have a chart on board, I can show you.
Person1: All I need is the radio frequency to track them.
Person2: What are you talking about? I'm coming with you.
Person1: You can't. Our next stop is the 23rd Century.
Person2: What do I care? I've got nobody but those whales...
Person1: I have no time to argue, Gillian. Or even tell you how much you've meant to us... The frequency.
Person2: All right. The frequency is 401 megahertz.
Person1: Thank you. For everything.  Beam me up, Scotty.",0,You are Person4 in the following dialogue. Generate a natural response,I'd be happy to help you with this.,0.22361457347869873,0.8598287105560303,0.8477232456207275,0.8537330627441406,4.5,"[4, 5]",1
